sample	GENE	f	tau	XCI	tpm	xa_tpm	xi_tpm
NA11830	TBC1D25	0.0880939651970877	0	S	12.799125	12.799125	0
NA11830	TBL1X	0.0880939651970877	0	S	8.857045	8.857045	0
NA11830	TIMP1	0.0880939651970877	0	S	175.323593	175.323593	0
NA11830	TLR7	0.0880939651970877	0.371774392832767	E	25.194391	15.8277615831837	9.36662941681634
NA11830	TXLNG	0.0880939651970877	0.332655908561173	E	25.182304	16.8052617832163	8.37704221678365
NA11830	UPRT	0.0880939651970877	0	S	22.256617	22.256617	0
NA11830	VBP1	0.0880939651970877	0	S	89.975784	89.975784	0
NA11830	WASF4P	0.0880939651970877	0	S	0.280003	0.280003	0
NA11830	WDR44	0.0880939651970877	0	S	10.157288	10.157288	0
NA11830	XIAP	0.0880939651970877	0.0346835188797978	S	11.030685	10.6481020285454	0.382582971454603
NA11830	ZFX	0.0880939651970877	0.374600301530668	E	12.526816	7.83426694918081	4.69254905081919
NA11830	ZNF275	0.0880939651970877	0.0608359828239874	E	13.064205	12.269431249011	0.79477375098905
NA11832	ACOT9	0.0772972823866344	0	S	30.645168	30.645168	0
NA11832	AIFM1	0.0772972823866344	0.0334257055744414	S	88.349564	85.3964174861057	2.95314651389426
NA11832	AKAP17A	0.0772972823866344	0.483796377967085	E	53.225529	27.475210854418	25.750318145582
NA11832	ARHGAP6	0.0772972823866344	0	S	24.393101	24.393101	0
NA11832	ARMCX2	0.0772972823866344	0	S	30.401409	30.401409	0
NA11832	ASMTL	0.0772972823866344	0.46437155396377	E	64.783318	34.6997879494109	30.0835300505891
NA11832	ATP11C	0.0772972823866344	0	S	16.051382	16.051382	0
NA11832	BRCC3	0.0772972823866344	0	S	14.773671	14.773671	0
NA11832	CA5BP1	0.0772972823866344	0.259046139029054	E	10.296641	7.62933590398174	2.66730509601826
NA11832	CD99L2	0.0772972823866344	0.0376075494425322	S	21.410151	20.6049676876954	0.805183312304579
NA11832	CENPI	0.0772972823866344	0	S	14.05122	14.05122	0
NA11832	DDX3X	0.0772972823866344	0.34095940727357	E	163.496841	107.751055001539	55.7457859984611
NA11832	DHRSX	0.0772972823866344	0.434285310644288	E	13.9736	7.90507078318098	6.06852921681902
NA11832	DMD	0.0772972823866344	0.00995617366168691	S	14.995072	14.8457784590985	0.149293540901499
NA11832	FLNA	0.0772972823866344	0.0324869242979312	S	122.454689	118.47651278853	3.97817621146971
NA11832	GPC4	0.0772972823866344	0.0477283144342141	S	6.668014	6.34976093115626	0.318253068843742
NA11832	GSPT2	0.0772972823866344	0.0353032681274617	S	16.28866	15.7136170685829	0.575042931417061
NA11832	HAUS7	0.0772972823866344	0	S	27.528122	27.528122	0
NA11832	HCCS	0.0772972823866344	0	S	24.007036	24.007036	0
NA11832	MAGED2	0.0772972823866344	0	S	66.54969	66.54969	0
NA11832	MED12	0.0772972823866344	0	S	22.039944	22.039944	0
NA11832	MED14	0.0772972823866344	0	S	23.199432	23.199432	0
NA11832	MID1IP1	0.0772972823866344	0	S	54.65189	54.65189	0
NA11832	MTCP1	0.0772972823866344	0	S	0.665516	0.665516	0
NA11832	MTMR1	0.0772972823866344	0	S	22.790092	22.790092	0
NA11832	NSDHL	0.0772972823866344	0	S	41.814121	41.814121	0
NA11832	NXT2	0.0772972823866344	0	S	18.813618	18.813618	0
NA11832	P2RY8	0.0772972823866344	0.478095103548096	E	88.732025	46.3096783195928	42.4223466804072
NA11832	PHF8	0.0772972823866344	0	S	14.976466	14.976466	0
NA11832	PIN4	0.0772972823866344	0.401427965966431	E	21.262699	12.7272569894735	8.53544201052647
NA11832	PPP2R3B	0.0772972823866344	0.359182808523473	E	13.356373	8.55899343417291	4.79737956582709
NA11832	PRICKLE3	0.0772972823866344	0	S	14.265087	14.265087	0
NA11832	PRKX	0.0772972823866344	0.306759774864885	E	23.617716	16.3727507570172	7.2449652429828
NA11832	PRPS2	0.0772972823866344	0.00123459277023751	S	76.097298	76.0033488260546	0.093949173945409
NA11832	RPS4X	0.0772972823866344	0.401427965966431	E	3775.617432	2259.97900600484	1515.63842599516
NA11832	SH3BGRL	0.0772972823866344	0	S	184.605774	184.605774	0
NA11832	SLC25A6	0.0772972823866344	0.46089704435032	E	1230.662231	663.453646138529	567.208584861471
NA11832	SLC9A7	0.0772972823866344	0	S	26.646002	26.646002	0
NA11832	TBC1D25	0.0772972823866344	0	S	14.118357	14.118357	0
NA11832	TRAPPC2	0.0772972823866344	0.0399971745100126	S	10.741828	10.3121852309275	0.42964276907254
NA11832	TREX2	0.0772972823866344	0	S	1.639619	1.639619	0
NA11832	TRMT2B	0.0772972823866344	0	S	12.255007	12.255007	0
NA11832	VBP1	0.0772972823866344	0	S	103.463341	103.463341	0
NA11832	VMA21	0.0772972823866344	0	S	26.0098	26.0098	0
NA11832	WDR44	0.0772972823866344	0	S	9.934924	9.934924	0
NA11832	ZBED1	0.0772972823866344	0.434285310644288	E	46.949692	26.5601304251264	20.3895615748736
NA11832	ZBTB33	0.0772972823866344	0	S	19.997017	19.997017	0
NA11832	ZFX	0.0772972823866344	0.401427965966431	E	14.019127	8.39145736376492	5.62766963623508
NA11840	ABCB7	0.0774429631829185	0.0184357273380107	S	27.985516	27.4695826576105	0.515933342389536
NA11840	ACOT9	0.0774429631829185	0	S	27.070936	27.070936	0
NA11840	AIFM1	0.0774429631829185	0.0740220033824232	E	69.609764	64.4571098137423	5.15265418625768
NA11840	AKAP17A	0.0774429631829185	0.484430628778597	E	45.916077	23.6729229478435	22.2431540521565
NA11840	APOO	0.0774429631829185	0.00595335443837742	S	25.511547	25.3596677184377	0.151879281562324
NA11840	ARMCX2	0.0774429631829185	0.193981324268982	E	9.67643	7.79938329440389	1.87704670559611
NA11840	ASMTL	0.0774429631829185	0.5	E	70.546539	35.2732695	35.2732695
NA11840	ATP11C	0.0774429631829185	0.030771363879106	S	13.798823	13.3742143963636	0.424608603636377
NA11840	ATP6AP2	0.0774429631829185	0	S	37.895149	37.895149	0
NA11840	ATP7A	0.0774429631829185	0	S	10.161431	10.161431	0
NA11840	BRCC3	0.0774429631829185	0	S	10.244429	10.244429	0
NA11840	BTK	0.0774429631829185	0.0250245342879132	S	86.250557	84.0921769790019	2.15838002099811
NA11840	C1GALT1C1	0.0774429631829185	0	S	21.315041	21.315041	0
NA11840	CCDC22	0.0774429631829185	0.0291059561200257	S	26.119698	25.3594592161437	0.760238783856322
NA11840	CD99L2	0.0774429631829185	0	S	16.369255	16.369255	0
NA11840	DDX3X	0.0774429631829185	0.26068651875417	E	130.09877	96.1837745545005	33.9149954454995
NA11840	DHRSX	0.0774429631829185	0.469916808148476	E	14.930877	7.9146069373025	7.0162700626975
NA11840	DMD	0.0774429631829185	0.0159340947527536	S	26.497972	26.0757508033962	0.422221196603813
NA11840	DOCK11	0.0774429631829185	0.114622352703263	E	12.977786	11.4902416358005	1.48754436419946
NA11840	EIF1AX	0.0774429631829185	0.0372351246866259	S	57.321537	55.187162422576	2.13437457742404
NA11840	ELF4	0.0774429631829185	0	S	28.710104	28.710104	0
NA11840	EMD	0.0774429631829185	0.0774027811333563	S	75.293358	69.4654426899306	5.82791531006945
NA11840	ERCC6L	0.0774429631829185	0	S	8.189752	8.189752	0
NA11840	FAM3A	0.0774429631829185	0.0121597017293833	S	13.9165	13.747279510883	0.169220489116963
NA11840	FMR1	0.0774429631829185	0.00178012091511485	S	8.709974	8.6944691931125	0.0155048068875065
NA11840	G6PD	0.0774429631829185	0.00696991132224907	S	38.468445	38.2003233496452	0.268121650354816
NA11840	GEMIN8	0.0774429631829185	0	S	33.897358	33.897358	0
NA11840	GK	0.0774429631829185	0	S	13.670822	13.670822	0
NA11840	GSPT2	0.0774429631829185	0	S	18.913052	18.913052	0
NA11840	HMGB3	0.0774429631829185	0	S	30.898209	30.898209	0
NA11840	HUWE1	0.0774429631829185	0	S	55.39735	55.39735	0
NA11840	IDS	0.0774429631829185	0.00606526895770275	S	21.50806	21.3776078313416	0.130452168658408
NA11840	ITM2A	0.0774429631829185	0	S	69.185822	69.185822	0
NA11840	LAGE3	0.0774429631829185	0.0120081750021677	S	39.304489	38.8325138177172	0.471975182282775
NA11840	LAMP2	0.0774429631829185	0.0184357273380107	S	46.015377	45.1670500562722	0.84832694372777
NA11840	MAGED1	0.0774429631829185	0	S	144.24147	144.24147	0
NA11840	MAGED2	0.0774429631829185	0.0321947065569247	S	40.24477	38.9491014393991	1.29566856060093
NA11840	MAP7D2	0.0774429631829185	0.0589621752191755	E	37.405849	35.20031877704	2.20553022296002
NA11840	MED12	0.0774429631829185	0	S	15.597276	15.597276	0
NA11840	MED14	0.0774429631829185	0.13777381240002	E	20.710981	17.8575501890856	2.85343081091437
NA11840	MORF4L2	0.0774429631829185	0.00302567061282707	S	161.048294	160.561014909598	0.487279090401734
NA11840	MTCP1	0.0774429631829185	0	S	0.839751	0.839751	0
NA11840	NONO	0.0774429631829185	0	S	357.908234	357.908234	0
NA11840	NXT2	0.0774429631829185	0.00178012091511485	S	12.532152	12.5098432541134	0.0223087458865984
NA11840	PGK1	0.0774429631829185	0	S	1125.542847	1125.542847	0
NA11840	PHF6	0.0774429631829185	0.028696660992794	S	28.362583	27.548671570769	0.813911429230983
NA11840	PIGA	0.0774429631829185	0	S	12.834158	12.834158	0
NA11840	PIN4	0.0774429631829185	0.407967716780153	E	17.663204	10.4571869930979	7.20601700690207
NA11840	PIR	0.0774429631829185	0.000967805894867764	S	37.305824	37.2697192036199	0.0361047963800993
NA11840	PJA1	0.0774429631829185	0.00430488381588286	S	10.238213	10.1941386825527	0.0440743174472615
NA11840	PLCXD1	0.0774429631829185	0.309473118273683	E	23.880949	16.4904372456352	7.39051175436478
NA11840	PPP2R3B	0.0774429631829185	0.474276691025509	E	16.120808	8.47508452510245	7.64572347489755
NA11840	RAB39B	0.0774429631829185	0.069719195335781	S	8.609439	8.00919584062751	0.600243159372491
NA11840	RBBP7	0.0774429631829185	0.189011790218649	E	173.725632	140.889439288814	32.8361927111863
NA11840	RLIM	0.0774429631829185	0	S	10.146777	10.146777	0
NA11840	RPS4X	0.0774429631829185	0.451899503543634	E	4128.530273	2262.84949226644	1865.68078073356
NA11840	RPS6KA3	0.0774429631829185	0.00116955733780494	S	13.805033	13.7888872223562	0.0161457776437894
NA11840	SMS	0.0774429631829185	0	S	174.978653	174.978653	0
NA11840	STS	0.0774429631829185	0.345782057569993	E	30.550398	19.9866185199778	10.5637794800222
NA11840	TAF1	0.0774429631829185	0.0210564852844705	S	9.708683	9.50425225927891	0.204430740721089
NA11840	TAF9B	0.0774429631829185	0	S	15.673842	15.673842	0
NA11840	TBL1X	0.0774429631829185	0	S	10.327014	10.327014	0
NA11840	TCEAL4	0.0774429631829185	0	S	26.14852	26.14852	0
NA11840	TFE3	0.0774429631829185	0	S	29.520159	29.520159	0
NA11840	TIMM17B	0.0774429631829185	0	S	52.607254	52.607254	0
NA11840	TLR7	0.0774429631829185	0.0455548747839861	S	26.21596	25.021695224858	1.19426477514199
NA11840	TMSB4X	0.0774429631829185	0.0661335219635792	S	19028.443359	17770.0253821849	1258.41797681515
NA11840	TRMT2B	0.0774429631829185	0	S	8.557653	8.557653	0
NA11840	TSIX	0.0774429631829185	0.0149649938413477	S	0.28257	0.27834134169025	0.00422865830974963
NA11840	TXLNG	0.0774429631829185	0.189011790218649	E	17.083723	13.8546979321705	3.22902506782952
NA11840	UBA1	0.0774429631829185	0.24914629088076	E	232.374908	174.479561578042	57.8953464219579
NA11840	UBL4A	0.0774429631829185	0.0234930818617197	S	27.293112	26.6519126855229	0.641199314477083
NA11840	UTP14A	0.0774429631829185	0	S	21.577095	21.577095	0
NA11840	VBP1	0.0774429631829185	0	S	88.585693	88.585693	0
NA11840	VMA21	0.0774429631829185	0	S	23.506784	23.506784	0
NA11840	WASF4P	0.0774429631829185	0	S	0.222419	0.222419	0
NA11840	XIAP	0.0774429631829185	0.0175890209245391	S	10.11542	9.9374996659595	0.177920334040501
NA11840	XIST	0.0774429631829185	0.0149649938413477	S	19.196949	18.9096667764423	0.287282223557666
NA11840	ZBTB33	0.0774429631829185	0	S	19.949692	19.949692	0
NA11840	ZFX	0.0774429631829185	0.3634685908277	E	7.00562	4.45929717072565	2.54632282927435
NA11840	ZMYM3	0.0774429631829185	0	S	25.121958	25.121958	0
NA11840	ZNF275	0.0774429631829185	0.0398385839007658	S	20.181213	19.3772220526803	0.803990947319725
NA11892	ACSL4	0.0122897491707207	0.00674393796972276	S	20.655804	20.5165025391093	0.139301460890751
NA11892	AIFM1	0.0122897491707207	0.0175534710476642	S	55.457203	54.4837365927551	0.973466407244939
NA11892	DDX3X	0.0122897491707207	0.412483022949195	E	30.881685	18.1435142174352	12.7381707825648
NA11892	DHRSX	0.0122897491707207	0.309605923395596	E	18.068363	12.4742907891382	5.59407221086182
NA11892	EDA2R	0.0122897491707207	0.0284085179490918	S	14.76256	14.3431775492655	0.419382450734545
NA11892	EIF2S3	0.0122897491707207	0.015878309488802	S	361.216736	355.481224873257	5.73551112674288
NA11892	FLNA	0.0122897491707207	0.00832298898862721	S	85.995255	85.2795174395608	0.715737560439189
NA11892	IDS	0.0122897491707207	0.0151086406644598	S	15.914209	15.6737669347599	0.240442065240113
NA11892	LAMP2	0.0122897491707207	0.0227522482993058	S	23.887409	23.3439167392049	0.543492260795072
NA11892	MORF4L2	0.0122897491707207	0	S	165.461197	165.461197	0
NA11892	MSL3	0.0122897491707207	0.377952514997177	E	74.011208	46.0384857984208	27.9727222015792
NA11892	RPL10	0.0122897491707207	0	S	1249.935059	1249.935059	0
NA11892	SASH3	0.0122897491707207	0.0147391996287756	S	124.253754	122.422353115169	1.83140088483078
NA11892	SH3BGRL	0.0122897491707207	0	S	170.016083	170.016083	0
NA11892	SLC25A6	0.0122897491707207	0.453782017974341	E	1690.13269	923.180867287399	766.951822712601
NA11892	SYN1	0.0122897491707207	0	S	1.506862	1.506862	0
NA11892	TIMP1	0.0122897491707207	0	S	168.827515	168.827515	0
NA11892	TMSB4X	0.0122897491707207	0.00674393796972276	S	13190.083008	13101.1299063786	88.9531016214462
NA11892	TRAPPC2	0.0122897491707207	0.0215738587889337	S	13.068115	12.7861853323525	0.281929667647547
NA11892	USP9X	0.0122897491707207	0.108660644861916	E	14.318082	12.7622699766942	1.55581202330579
NA11892	ZBED1	0.0122897491707207	0.309605923395596	E	10.129683	6.99347314108033	3.13620985891967
NA11892	ZFX	0.0122897491707207	0.46582670419921	E	10.179298	5.43750916159839	4.74178883840161
NA11894	AIFM1	0.180472465272802	0	S	71.286095	71.286095	0
NA11894	ARMCX3	0.180472465272802	0	S	38.767574	38.767574	0
NA11894	ARMCX6	0.180472465272802	0	S	10.691738	10.691738	0
NA11894	ASMTL	0.180472465272802	0.0653304526401213	S	62.45702	58.3766746128469	4.08034538715311
NA11894	CCDC22	0.180472465272802	0.0156539329418495	S	27.410662	26.9815773351603	0.429084664839701
NA11894	CD99L2	0.180472465272802	0.0128420544683624	S	13.517569	13.3439756426222	0.173593357377847
NA11894	CENPI	0.180472465272802	0	S	9.723727	9.723727	0
NA11894	COX7B	0.180472465272802	0	S	70.949646	70.949646	0
NA11894	CTPS2	0.180472465272802	0	S	20.165062	20.165062	0
NA11894	CXorf21	0.180472465272802	0.485774451177313	E	30.600176	15.7353922976708	14.8647837023292
NA11894	CXorf56	0.180472465272802	0.030556888851331	S	29.532009	28.6296026834305	0.902406316569508
NA11894	CYBB	0.180472465272802	0.0615091818941004	S	39.151047	36.7428981287325	2.40814887126747
NA11894	CYSLTR1	0.180472465272802	0	S	8.426059	8.426059	0
NA11894	DDX3X	0.180472465272802	0.367022043614013	E	102.918205	65.1449550758141	37.773249924186
NA11894	DHRSX	0.180472465272802	0.421759481475222	E	23.739767	13.7272951797374	10.0124718202626
NA11894	DMD	0.180472465272802	0.126579343404468	S	24.129532	21.0752316827829	3.0543003172171
NA11894	DNASE1L1	0.180472465272802	0.144361279432827	S	7.482624	6.40242282584523	1.08020117415477
NA11894	DYNLT3	0.180472465272802	0	S	20.884661	20.884661	0
NA11894	EIF2S3	0.180472465272802	0.23657714868542	E	308.772095	235.723673171276	73.0484218287237
NA11894	ELF4	0.180472465272802	0.0224280038097956	S	36.179943	35.3684991005578	0.811443899442189
NA11894	ERCC6L	0.180472465272802	0.155741718490976	S	7.821899	6.60370300787715	1.21819599212285
NA11894	FAM3A	0.180472465272802	0.0529113227155533	S	19.841021	18.7912063348629	1.04981466513707
NA11894	FTSJ1	0.180472465272802	0	S	49.173817	49.173817	0
NA11894	FTX	0.180472465272802	0.239198271584073	E	3.967194	3.0182480521613	0.948945947838704
NA11894	HAUS7	0.180472465272802	0	S	29.606342	29.606342	0
NA11894	HCFC1	0.180472465272802	0.0372872560362582	S	22.043589	21.221644052999	0.821944947001045
NA11894	HUWE1	0.180472465272802	0.0218634979041335	S	51.787819	50.6555561278339	1.13226287216614
NA11894	IDS	0.180472465272802	0	S	47.233688	47.233688	0
NA11894	IL3RA	0.180472465272802	0.397947149750289	E	20.114063	12.1097289592522	8.00433404074775
NA11894	ITM2A	0.180472465272802	0.149976627652308	E	52.346825	44.4960247181945	7.85080028180554
NA11894	KDM6A	0.180472465272802	0.158951585917634	S	15.009961	12.6241038944882	2.38585710551183
NA11894	MBNL3	0.180472465272802	0.154286080937027	S	5.351071	4.52547522659422	0.825595773405777
NA11894	MSL3	0.180472465272802	0.471720294509116	E	112.586571	59.4772005701085	53.1093704298915
NA11894	MTMR1	0.180472465272802	0.343518962950444	E	16.321772	10.7149338090464	5.60683819095359
NA11894	NUS1P1	0.180472465272802	0	S	3.559744	3.559744	0
NA11894	NXT2	0.180472465272802	0.0156539329418495	S	8.915564	8.77600035900523	0.139563640994767
NA11894	PHF8	0.180472465272802	0	S	7.008722	7.008722	0
NA11894	PIGA	0.180472465272802	0	S	8.951571	8.951571	0
NA11894	PIN4	0.180472465272802	0.405423549035982	E	16.775215	9.97414779885835	6.80106720114165
NA11894	PJA1	0.180472465272802	0.128036879144497	S	10.915694	9.51808260654369	1.39761139345631
NA11894	PLCXD1	0.180472465272802	0	S	23.109592	23.109592	0
NA11894	POLA1	0.180472465272802	0	S	17.002684	17.002684	0
NA11894	PRKX	0.180472465272802	0.0752657565797757	S	20.227829	18.7053661463487	1.52246285365133
NA11894	PRPS2	0.180472465272802	0.0569512806428225	S	85.109642	80.2625388930479	4.84710310695215
NA11894	RNF113A	0.180472465272802	0.0465040009073368	S	51.285065	48.9001042907072	2.38496070929283
NA11894	RPL10	0.180472465272802	0.144361279432827	S	1897.387573	1623.47827538177	273.909297618226
NA11894	RPS4X	0.180472465272802	0.430593088405439	E	3914.142822	2228.73997581504	1685.40284618496
NA11894	RPS6KA3	0.180472465272802	0	S	14.105659	14.105659	0
NA11894	SAT1	0.180472465272802	0.179013257334243	E	160.595078	131.846429975373	28.7486480246269
NA11894	SLC25A43	0.180472465272802	0.156839831031675	S	18.477129	15.5791792096895	2.89794979031046
NA11894	SLC9A6	0.180472465272802	0.0156539329418495	S	6.790411	6.6841143615584	0.106296638441597
NA11894	SLC9A7	0.180472465272802	0.101416226383206	S	25.041834	22.5021856940054	2.53964830599466
NA11894	SNX12	0.180472465272802	0	S	39.10976	39.10976	0
NA11894	TAF9B	0.180472465272802	0.170566237790408	S	15.385251	12.7610466194689	2.62420438053111
NA11894	TBC1D25	0.180472465272802	0	S	14.344351	14.344351	0
NA11894	TBL1X	0.180472465272802	0	S	13.849785	13.849785	0
NA11894	TLR7	0.180472465272802	0.177833159015619	E	26.825129	22.0547315689285	4.7703974310715
NA11894	TMEM164	0.180472465272802	0	S	7.751139	7.751139	0
NA11894	TMSB4X	0.180472465272802	0.173997839480091	E	24884.775391	20554.8782370187	4329.89715398134
NA11894	TRAPPC2	0.180472465272802	0.278123902690928	E	15.8501	11.4418083299585	4.40829167004147
NA11894	TREX2	0.180472465272802	0	S	0.773585	0.773585	0
NA11894	TRMT2B	0.180472465272802	0	S	10.703354	10.703354	0
NA11894	TSIX	0.180472465272802	0.0524988792863242	S	0.614977	0.582691396713134	0.0322856032868658
NA11894	UPRT	0.180472465272802	0	S	20.308018	20.308018	0
NA11894	USP9X	0.180472465272802	0	S	26.668137	26.668137	0
NA11894	WAS	0.180472465272802	0.103127804584459	S	93.807907	84.1337034984269	9.67420350157307
NA11894	WWC3	0.180472465272802	0	S	12.458639	12.458639	0
NA11894	XIST	0.180472465272802	0.0570790985207473	S	22.532097	21.245985215458	1.28611178454204
NA11894	ZBED1	0.180472465272802	0.487962997150034	E	48.79073	24.9826591560619	23.8080708439381
NA11894	ZBTB33	0.180472465272802	0.108797407376109	S	15.846549	14.1224855529415	1.72406344705848
NA11894	ZDHHC9	0.180472465272802	0.0435969752721274	S	8.767645	8.38540219774021	0.382242802259791
NA11894	ZFX	0.180472465272802	0.316213547089447	E	4.020607	2.74923659907734	1.27137040092266
NA11918	AKAP17A	0.494422344256906	0	S	68.443047	68.443047	0
NA11918	ASMTL	0.494422344256906	0	S	81.615616	81.615616	0
NA11918	DDX3X	0.494422344256906	0	S	158.450333	158.450333	0
NA11918	DHRSX	0.494422344256906	0	S	20.637775	20.637775	0
NA11918	EIF2S3	0.494422344256906	0	S	380.774414	380.774414	0
NA11918	ELF4	0.494422344256906	0	S	49.198723	49.198723	0
NA11918	FMR1	0.494422344256906	0	S	21.439526	21.439526	0
NA11918	MED14	0.494422344256906	0	S	24.803833	24.803833	0
NA11918	MSL3	0.494422344256906	0	S	257.390198	257.390198	0
NA11918	P2RY8	0.494422344256906	0	S	84.140404	84.140404	0
NA11918	PLCXD1	0.494422344256906	0	S	49.117958	49.117958	0
NA11918	PRKX	0.494422344256906	0	S	32.870411	32.870411	0
NA11918	RBBP7	0.494422344256906	0	S	161.105057	161.105057	0
NA11918	SASH3	0.494422344256906	0	S	216.806152	216.806152	0
NA11918	SLC25A5	0.494422344256906	0	S	629.610596	629.610596	0
NA11918	SMC1A	0.494422344256906	0	S	70.498688	70.498688	0
NA11918	STS	0.494422344256906	0	S	37.27243	37.27243	0
NA11918	TSIX	0.494422344256906	0	S	1.67293	1.67293	0
NA11918	TXLNG	0.494422344256906	0	S	28.007389	28.007389	0
NA11918	USP9X	0.494422344256906	0	S	40.061749	40.061749	0
NA11918	XIST	0.494422344256906	0	S	20.52574	20.52574	0
NA11918	ZBED1	0.494422344256906	0	S	42.629982	42.629982	0
NA11918	ZFX	0.494422344256906	0	S	12.542989	12.542989	0
NA11920	AIFM1	0.0255926803790683	0	S	75.727066	75.727066	0
NA11920	ARHGAP4	0.0255926803790683	0.00190193091492165	S	23.092907	23.0489858862613	0.0439211137387106
NA11920	ARMCX3	0.0255926803790683	0.0244387117006728	S	39.844086	38.8703478692692	0.973738130730814
NA11920	ASMTL	0.0255926803790683	0.5	E	56.657047	28.3285235	28.3285235
NA11920	BRCC3	0.0255926803790683	0.0562329941332025	E	15.951195	15.0542115451474	0.896983454852569
NA11920	CD99L2	0.0255926803790683	0.000762118399852824	S	15.641354	15.629433436318	0.0119205636820116
NA11920	CENPI	0.0255926803790683	0.0232146157204944	S	12.108521	11.8274263380415	0.281094661958536
NA11920	CLIC2	0.0255926803790683	0.0188504474433364	S	17.561108	17.2300732565992	0.331034743400755
NA11920	DHRSX	0.0255926803790683	0.5	E	14.998923	7.4994615	7.4994615
NA11920	EIF1AX	0.0255926803790683	0.105340327845194	E	62.262592	55.7038301462285	6.55876185377155
NA11920	ELF4	0.0255926803790683	0.0970204027606655	E	37.933563	34.2532334395929	3.68032956040708
NA11920	FAM199X	0.0255926803790683	0.0232146157204944	S	10.380685	10.1397013868095	0.2409836131905
NA11920	FUNDC1	0.0255926803790683	0.0216703715608846	S	29.644327	29.0019234192376	0.642403580762364
NA11920	GTPBP6	0.0255926803790683	0.286362167783721	E	28.166937	20.1009918608525	8.0659451391475
NA11920	HCFC1	0.0255926803790683	0.0375540257740133	S	22.84981	21.9917076463287	0.858102353671307
NA11920	HUWE1	0.0255926803790683	0.00151172482868188	S	109.920509	109.754339437363	0.16616956263665
NA11920	IDS	0.0255926803790683	0	S	25.417698	25.417698	0
NA11920	IRAK1	0.0255926803790683	0	S	39.201176	39.201176	0
NA11920	KIF4A	0.0255926803790683	0.0540994989126891	S	19.214457	18.1749645044206	1.03949249557941
NA11920	LAMP2	0.0255926803790683	0	S	44.081238	44.081238	0
NA11920	MAP7D3	0.0255926803790683	0.00936966808261398	S	13.424872	13.2990854053084	0.125786594691578
NA11920	MSL3	0.0255926803790683	0.0688400113453274	E	60.257881	56.1097277883146	4.14815321168539
NA11920	MTCP1	0.0255926803790683	0.0562329941332025	E	0.780466	0.736578060000836	0.043887939999164
NA11920	MTMR1	0.0255926803790683	0.00936966808261398	S	19.556009	19.3727756866494	0.183233313350612
NA11920	NONO	0.0255926803790683	0	S	422.730499	422.730499	0
NA11920	NSDHL	0.0255926803790683	0	S	51.608971	51.608971	0
NA11920	P2RY8	0.0255926803790683	0.457272433556744	E	49.577267	26.9069494698175	22.6703175301825
NA11920	PGRMC1	0.0255926803790683	0	S	38.310123	38.310123	0
NA11920	PIR	0.0255926803790683	0.00815823516429945	S	28.840923	28.6056319678105	0.235291032189453
NA11920	PRICKLE3	0.0255926803790683	0.0562329941332025	E	12.255082	11.5659420457921	0.689139954207916
NA11920	PRKX	0.0255926803790683	0.457416297416823	E	29.186937	15.8363563445219	13.3505806554781
NA11920	RPS6KA3	0.0255926803790683	0.0151845460905237	S	16.409548	16.1603764620693	0.249171537930662
NA11920	SAT1	0.0255926803790683	0.00496445747056114	S	135.820099	135.145825894867	0.674273105132903
NA11920	SLC25A43	0.0255926803790683	0.0322371658665288	E	28.520323	27.600908616882	0.919414383117975
NA11920	SLC9A7	0.0255926803790683	0	S	29.702221	29.702221	0
NA11920	SMC1A	0.0255926803790683	0.462359048609513	E	79.152863	42.5558205686009	36.5970424313991
NA11920	STS	0.0255926803790683	0.236513340266589	E	22.061586	16.8437266035614	5.21785939643862
NA11920	TAF9B	0.0255926803790683	0.0135630897229335	S	18.347954	18.0990990536657	0.248854946334257
NA11920	TBC1D25	0.0255926803790683	0.00815823516429945	S	16.148037	16.0162975167122	0.131739483287809
NA11920	TCEAL4	0.0255926803790683	0	S	14.231305	14.231305	0
NA11920	TLR7	0.0255926803790683	0.00448777423268974	S	27.441277	27.3181267441673	0.123150255832702
NA11920	TMSB4X	0.0255926803790683	0	S	18123.113281	18123.113281	0
NA11920	TRAPPC2	0.0255926803790683	0.151998751295495	E	16.285494	13.8101192477697	2.47537475223027
NA11920	TSIX	0.0255926803790683	0.0075823080391991	S	1.418766	1.40800847915246	0.0107575208475424
NA11920	UBL4A	0.0255926803790683	0.0188504474433364	S	31.378178	30.7866853047433	0.591492695256655
NA11920	UPRT	0.0255926803790683	0.0540994989126891	E	22.019835	20.8285729603599	1.19126203964009
NA11920	VBP1	0.0255926803790683	0	S	101.636116	101.636116	0
NA11920	VMA21	0.0255926803790683	0.0157542469764338	S	23.75099	23.3768110376052	0.37417896239481
NA11920	WDR44	0.0255926803790683	0.0169411238220798	S	10.255547	10.0818065084098	0.173740491590159
NA11920	XIST	0.0255926803790683	0.0075823080391991	S	15.462598	15.3453558188777	0.117242181122304
NA11920	ZBTB33	0.0255926803790683	0.0332522027579576	S	17.563507	16.9794817040952	0.584025295904809
NA11920	ZFX	0.0255926803790683	0.410028945456884	E	12.249317	7.22674246792292	5.02257453207708
NA11920	ZNF275	0.0255926803790683	0.0140895365955278	S	14.326262	14.1244116072739	0.201850392726119
NA11931	DHRSX	0.318181794901326	0.182692348321238	S	19.2922	15.767662677717	3.52453732228298
NA11931	EIF2S3	0.318181794901326	0	S	293.29245	293.29245	0
NA11931	ELF4	0.318181794901326	0	S	22.596905	22.596905	0
